isRentalCommunity,agent_name,bathrooms,price_per_sqft,street,neighborhood,city,listing_id,state_code,isSrpFeatured,apt_number,isRental,state,latitude,location_Id,zip_code,status,build_year,price,bedrooms,address,house_type,hasStreetView,neighborhood_ID,street_number,url,sqft,dmaId,longitude,partial_bathrooms,type_house,siteID,isForeclosure,type_display
False,,3,0,Vallejo St,Pacific Heights,San Francisco,3242883433,CA,False,,False,California,37.796013,77531,94123,Foreclosure,1900,,5,"1815 Vallejo Street, San Francisco, CA",Single-Family Home,-1,1450,1815,https://www.trulia.com/foreclosure/3242883433-1815-Vallejo-St-San-Francisco-CA-94123,3600,37,-122.42726,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Santa Ana Ave,Balboa Terrace,San Francisco,3243211055,CA,False,,False,California,37.73215,77535,94127,Foreclosure,1922,,3,"275 Santa Ana Avenue, San Francisco, CA",Single-Family Home,-1,1389,275,https://www.trulia.com/foreclosure/3243211055-275-Santa-Ana-Ave-San-Francisco-CA-94127,1456,37,-122.467545,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,2,0,Waller St,Hayes Valley,San Francisco,3209699592,CA,False,,False,California,37.770172,77525,94117,Foreclosure,1900,,,"771 Waller Street, San Francisco, CA",Single-Family Home,-1,1417,771,https://www.trulia.com/foreclosure/3209699592-771-Waller-St-San-Francisco-CA-94117,2515,37,-122.43622,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,2,0,Lyon St,Panhandle,San Francisco,3153493397,CA,False,A,False,California,37.77204,77525,94117,Foreclosure,2004,,2,"119 Lyon Street #A, San Francisco, CA",Condo,-1,1451,119,https://www.trulia.com/foreclosure/3153493397-119-Lyon-St-A-San-Francisco-CA-94117,1348,37,-122.44263,,CONDO,420748366,True,Condo
False,,1,0,Delano Ave,Mission Terrace,San Francisco,3209698989,CA,False,,False,California,37.726994,77521,94112,Foreclosure,1912,,,"66 Delano Avenue, San Francisco, CA",Single-Family Home,-1,1439,66,https://www.trulia.com/foreclosure/3209698989-66-Delano-Ave-San-Francisco-CA-94112,1204,37,-122.44051,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Arch St,Merced Heights,San Francisco,3258520973,CA,False,,False,California,37.720066,77540,94132,Foreclosure,1931,,,"516 Arch Street, San Francisco, CA",Single-Family Home,-1,1432,516,https://www.trulia.com/foreclosure/3258520973-516-Arch-St-San-Francisco-CA-94132,1425,37,-122.46688,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,,1,0,Brussels St,Visitacion Valley,San Francisco,3258520127,CA,False,,False,California,37.716057,77542,94134,Foreclosure,1928,,3,"1319 Brussels Street, San Francisco, CA",Single-Family Home,-1,1472,1319,https://www.trulia.com/foreclosure/3258520127-1319-Brussels-St-San-Francisco-CA-94134,1125,37,-122.40074,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,Matthew Goulden,1,463.51724,3rd St,Bayview,San Francisco,3044819710,CA,True,302,False,California,37.734745,77532,94124,For Sale,2009,268840,1,"4800 3rd Street #302, San Francisco, CA",Condo,-1,1390,4800,https://www.trulia.com/property/3044819710-4800-3rd-St-302-San-Francisco-CA-94124,580,37,-122.39108,,CONDO,2275329571,False,Condo
False,Laurie Nierenberg,3,1203.721,N View Ct,Russian Hill,San Francisco,3010328381,CA,True,,False,California,37.804222,77518,94109,For Sale,1924,2588000,4,"15 North View Court, San Francisco, CA",Single-Family Home,-1,1456,15,https://www.trulia.com/property/3010328381-15-N-View-Ct-San-Francisco-CA-94109,2150,37,-122.42267,0,SINGLE-FAMILY HOME,288014516,False,Single-Family Home
False,,1,0,Ramsell St,Ingleside Heights,San Francisco,3258519521,CA,False,,False,California,37.713642,77540,94132,Foreclosure,1952,,2,"163 Ramsell Street, San Francisco, CA",Single-Family Home,-1,1420,163,https://www.trulia.com/foreclosure/3258519521-163-Ramsell-St-San-Francisco-CA-94132,1025,37,-122.46647,,SINGLE-FAMILY HOME,420748366,True,Single-Family Home
False,Jenny Ying He,2,679.3128,Holladay Ave,Bernal Heights,San Francisco,3160537034,CA,False,,False,California,37.744442,77519,94110,Pending,1917,949000,3,"334 Holladay Avenue, San Francisco, CA",Single-Family Home,-1,1391,334,https://www.trulia.com/property/3160537034-334-Holladay-Ave-San-Francisco-CA-94110,1397,37,-122.40603,,SINGLE-FAMILY HOME,205416624,False,Single-Family Home
False,Pamela Culp,4,0,Pixley St,Cow Hollow,San Francisco,3231114829,CA,True,,False,California,37.798767,77531,94123,Pending,,2980000,5,"126 Pixley Street, San Francisco, CA",Multi-Family Home,-1,1401,126,https://www.trulia.com/property/3231114829-126-Pixley-St-San-Francisco-CA-94123,,37,-122.43461,,MULTI-FAMILY,2275451482,False,Multi-Family Home
False,Auction.com Customer Service,3,859.8041,Laidley St,Glen Park,San Francisco,3228436497,CA,False,,False,California,37.73578,77539,94131,For Sale,1952,1465966,4,"536B Laidley Street, San Francisco, CA",Single-Family Home,-1,1413,536B,https://www.trulia.com/property/3228436497-536B-Laidley-St-San-Francisco-CA-94131,1705,37,-122.43154,,SINGLE-FAMILY HOME,2274899818,False,Single-Family Home
False,Christina Chung,3,679.88666,Stonecrest Dr,San Francisco State University,San Francisco,3231507298,CA,True,,False,California,37.72776,77540,94132,For Sale,1951,1680000,4,"141 Stonecrest Drive, San Francisco, CA",Single-Family Home,-1,1458,141,https://www.trulia.com/property/3231507298-141-Stonecrest-Dr-San-Francisco-CA-94132,2471,37,-122.47383,0,SINGLE-FAMILY HOME,288014516,False,Single-Family Home
False,Danielle Lazier,4,0,Patton St,Bernal Heights,San Francisco,3209157165,CA,True,,False,California,37.737827,77519,94110,For Sale,1910,1798000,4,"50 Patton Street, San Francisco, CA",Single-Family Home,-1,1391,50,https://www.trulia.com/property/3209157165-50-Patton-St-San-Francisco-CA-94110,,37,-122.42332,0,SINGLE-FAMILY HOME,288014516,False,Single-Family Home
False,Julie Reber,4,0,32nd Ave,Sea Cliff,San Francisco,39170448,CA,True,,False,California,37.78418,77529,94121,For Sale,1923,3380000,4,"266 32nd Avenue, San Francisco, CA",Single-Family Home,-1,1459,266,https://www.trulia.com/property/39170448-266-32nd-Ave-San-Francisco-CA-94121,,37,-122.492226,1,SINGLE-FAMILY HOME,288014516,False,Single-Family Home
False,Kristen Stuecher,2,1205.0862,Townsend St,South Beach,San Francisco,3255749795,CA,False,610,False,California,37.781387,77516,94107,For Sale,,1469000,2,"72 Townsend Street #610, San Francisco, CA",Condo,-1,1463,72,https://www.trulia.com/property/3255749795-72-Townsend-St-610-San-Francisco-CA-94107,1219,37,-122.39035,,CONDO,11752066,False,Condo
False,Ed,4,0,Diamond St,Noe Valley,San Francisco,1061570234,CA,False,,False,California,37.745872,77539,94131,Pending,1950,3195000,4,"1430 Diamond Street, San Francisco, CA",Single-Family Home,-1,1443,1430,https://www.trulia.com/property/1061570234-1430-Diamond-St-San-Francisco-CA-94131,,37,-122.43611,,SINGLE-FAMILY HOME,205608772,False,Single-Family Home
False,Matt Finley,1,0,1st St,South Beach,San Francisco,3076845809,CA,False,1607,False,California,37.78604,77515,94105,For Sale,,1115000,1,"425 1st Street #1607, San Francisco, CA",Condo,-1,1463,425,https://www.trulia.com/property/3076845809-425-1st-St-1607-San-Francisco-CA-94105,,37,-122.392654,,CONDO,11752066,False,Condo
False,Heidi Mueller,1,600.9852,Ingalls St,Bayview,San Francisco,3199919262,CA,False,,False,California,37.730022,77532,94124,Pending,1950,610000,2,"1436 Ingalls Street, San Francisco, CA",Single-Family Home,-1,1390,1436,https://www.trulia.com/property/3199919262-1436-Ingalls-St-San-Francisco-CA-94124,1015,37,-122.38347,,SINGLE-FAMILY HOME,1184936413,False,Single-Family Home
False,Mark Levinson,5,2958.6467,Sea Cliff Ave,,San Francisco,3170871025,CA,True,,False,California,37.78894,77529,94121,For Sale,1926,19675000,7,"224 Sea Cliff Avenue, San Francisco, CA",Single-Family Home,-1,,224,https://www.trulia.com/property/3170871025-224-Sea-Cliff-Ave-San-Francisco-CA-94121,6650,37,-122.48846,0,SINGLE-FAMILY HOME,176412660,False,Single-Family Home
False,John Canning,2,502.03528,N Lake Merced Hls,,San Francisco,3012849161,CA,False,1B,False,California,37.713387,77540,94132,For Sale,1975,740000,3,"208 North Lake Merced Hls #1B, San Francisco, CA",Condo,-1,,208,https://www.trulia.com/property/3012849161-208-N-Lake-Merced-Hls-1B-San-Francisco-CA-94132,1474,37,-122.483376,0,CONDO,2274791141,False,Condo
False,Edward Mullins,0,586.3889,Broderick St,North Park,San Francisco,3245049316,CA,False,,False,California,37.779102,77523,94115,For Sale,1910,1688800,,"947 Broderick Street, San Francisco, CA",Multi-Family Home,-1,1445,947,https://www.trulia.com/property/3245049316-947-Broderick-St-San-Francisco-CA-94115,2880,37,-122.440674,,MULTI-FAMILY,2275409148,False,Multi-Family Home
False,Anna Wong,1,473.93317,Federal St,South Beach,San Francisco,3244455238,CA,False,3,False,California,37.783966,77516,94107,Pending,2003,397156,,"1 Federal Street #3, San Francisco, CA",Condo,-1,1463,1,https://www.trulia.com/property/3244455238-1-Federal-St-3-San-Francisco-CA-94107,838,37,-122.39111,,CONDO,2275408873,False,Condo
False,Helena Zaludova,2,0,Green St,Russian Hill,San Francisco,3161603912,CA,True,,False,California,37.798363,77518,94109,For Sale,1907,2495000,3,"1238 Green Street, San Francisco, CA",Single-Family Home,-1,1456,1238,https://www.trulia.com/property/3161603912-1238-Green-St-San-Francisco-CA-94109,,37,-122.419525,,SINGLE-FAMILY HOME,1092275711,False,Single-Family Home
False,Edie Halenbeck,0,0,Sansome St,Telegraph Hill,San Francisco,3256415443,CA,False,,False,California,37.80156,77520,94111,For Sale,,1435000,,"1235 Sansome Street, San Francisco, CA",Lot/Land,-1,1467,1235,https://www.trulia.com/property/3256415443-1235-Sansome-St-San-Francisco-CA-94111,,37,-122.403046,,LOT|LAND,1919922228,False,Lot/Land
False,David Calabrese,1,1171.0261,Channel St,Mission Bay,San Francisco,3254614890,CA,False,218,False,California,37.7746,77549,94158,Pending,,582000,,"110 Channel Street #218, San Francisco, CA",Condo,-1,1437,110,https://www.trulia.com/property/3254614890-110-Channel-St-218-San-Francisco-CA-94158,497,37,-122.3908,,CONDO,2275521420,False,Condo
False,Tuan Tran,2,808.70447,Bryant St,Mission,San Francisco,3086086107,CA,True,210,False,California,37.764088,77519,94110,Pending,2000,799000,1,"1800 Bryant Street #210, San Francisco, CA",Condo,-1,1436,1800,https://www.trulia.com/property/3086086107-1800-Bryant-St-210-San-Francisco-CA-94110,988,37,-122.41083,,CONDO,2275329571,False,Condo
False,Tom Baumgartner,1,0,Woodward St,Mission,San Francisco,3257333952,CA,False,,False,California,37.76878,77513,94103,For Sale,1909,729000,2,"71A Woodward Street, San Francisco, CA",Condo,-1,1436,71A,https://www.trulia.com/property/3257333952-71A-Woodward-St-San-Francisco-CA-94103,,37,-122.420654,,CONDO,205416624,False,Condo
False,King Hsiao,0,0,Jackson St,Chinatown,San Francisco,3245762216,CA,False,,False,California,37.79597,77541,94133,For Sale,1911,1699000,,"627 Jackson Street, San Francisco, CA",Multi-Family Home,-1,1398,627,https://www.trulia.com/property/3245762216-627-Jackson-St-San-Francisco-CA-94133,,37,-122.40564,,MULTI-FAMILY,205608613,False,Multi-Family Home
False,Auction.com Customer Service,2,0,Hermann St,Hayes Valley,San Francisco,3244289969,CA,False,,False,California,37.77038,77525,94117,For Sale,1900,2088660,,"320 Hermann Street, San Francisco, CA",Unspecified,-1,1417,320,https://www.trulia.com/property/3244289969-320-Hermann-St-San-Francisco-CA-94117,,37,-122.43055,,UNKNOWN,2274899818,False,Unspecified
False,Alec Mironov,0,0,Utah St,Potrero Hill,San Francisco,3257292916,CA,True,,False,California,37.752644,77519,94110,For Sale,1978,1895000,,"1326 Utah Street, San Francisco, CA",Multi-Family Home,-1,1453,1326,https://www.trulia.com/property/3257292916-1326-Utah-St-San-Francisco-CA-94110,,37,-122.405624,,MULTI-FAMILY,2275329571,False,Multi-Family Home
False,Stephanie Schmautz,2,649.6416,Post St,Lower Pacific Heights,San Francisco,3256933653,CA,False,708,False,California,37.78636,77518,94109,For Sale,1992,725000,1,"1450 Post Street #708, San Francisco, CA",Condo,-1,1430,1450,https://www.trulia.com/property/3256933653-1450-Post-St-708-San-Francisco-CA-94109,1116,37,-122.425835,,CONDO,323534066,False,Condo
False,John Kirkpatrick,3,0,Filbert St,Cow Hollow,San Francisco,3256112033,CA,True,,False,California,37.796555,77531,94123,For Sale,1913,4998000,4,"2765 Filbert Street, San Francisco, CA",Single-Family Home,-1,1401,2765,https://www.trulia.com/property/3256112033-2765-Filbert-St-San-Francisco-CA-94123,,37,-122.44495,0,SINGLE-FAMILY HOME,176412660,False,Single-Family Home
False,Francisco,3,1370.6323,Sacramento St,Pacific Heights,San Francisco,3255061169,CA,True,,False,California,37.79008,77523,94115,For Sale,,3295000,3,"2470 Sacramento Street, San Francisco, CA",Single-Family Home,-1,1450,2470,https://www.trulia.com/property/3255061169-The-Pacific-2470-Sacramento-St-San-Francisco-CA-94115,2404,37,-122.4332,1,SINGLE-FAMILY HOME,2275528242,False,Single-Family Home
False,Betty Taisch,2,775.8207,Portola Dr,Diamond Heights,San Francisco,3256698620,CA,True,102,False,California,37.74748,77539,94131,For Sale,1996,969000,2,"200 Portola Drive #102, San Francisco, CA",Condo,-1,1403,200,https://www.trulia.com/property/3256698620-200-Portola-Dr-102-San-Francisco-CA-94131,1249,37,-122.44452,0,CONDO,288014516,False,Condo
False,Alina Aeby,1,0,4th St,Mission Bay,San Francisco,3232463184,CA,True,931,False,California,37.77905,77516,94107,For Sale,2006,695000,1,"555 4th Street #931, San Francisco, CA",Condo,-1,1437,555,https://www.trulia.com/property/3232463184-555-4th-St-931-San-Francisco-CA-94107,,37,-122.39718,0,CONDO,176412660,False,Condo
False,Joel Goodrich,1,1469.2096,Sacramento St,Nob Hill,San Francisco,3244945279,CA,True,5,False,California,37.792698,77517,94108,For Sale,,1598500,1,"1242 Sacramento Street #5, San Francisco, CA",Condo,-1,1442,1242,https://www.trulia.com/property/3244945279-1242-Sacramento-St-5-San-Francisco-CA-94108,1088,37,-122.41336,0,CONDO,288014516,False,Condo
False, Melody,3,686.49884,Bryant St,Mission Bay,San Francisco,3233979103,CA,False,203,False,California,37.77636,77516,94107,For Sale,,2400000,2,"767 Bryant Street #203, San Francisco, CA",Loft,-1,1437,767,https://www.trulia.com/property/3233979103-767-Bryant-St-203-San-Francisco-CA-94107,3496,37,-122.401566,,LOFT,11752066,False,Loft
False,Kevin Birmingham,2,938.2353,Page St,Hayes Valley,San Francisco,3244066398,CA,False,,False,California,37.773003,77525,94117,For Sale,1900,1595000,3,"553 Page Street, San Francisco, CA",Condo,-1,1417,553,https://www.trulia.com/property/3244066398-553-Page-St-San-Francisco-CA-94117,1700,37,-122.42982,,CONDO,205416624,False,Condo
False,Adam Filly,0,0,Fulton St,Central Richmond,San Francisco,3245529250,CA,False,,False,California,37.773155,77526,94118,Pending,1900,2300000,,"4042 Fulton Street, San Francisco, CA",Multi-Family Home,-1,1395,4042,https://www.trulia.com/property/3245529250-4042-Fulton-St-San-Francisco-CA-94118,,37,-122.4754,,MULTI-FAMILY,1760510355,False,Multi-Family Home
False,Adrian Fontaine,2,1239.1158,Fillmore St,Cow Hollow,San Francisco,3254769599,CA,False,,False,California,37.796543,77531,94123,For Sale,1909,1850000,2,"2931A Fillmore Street, San Francisco, CA",Condo,-1,1401,2931A,https://www.trulia.com/property/3254769599-2931A-Fillmore-St-San-Francisco-CA-94123,1493,37,-122.43561,,CONDO,205416624,False,Condo
False,Deborah Svoboda,4,2124.2332,Chestnut St,Russian Hill,San Francisco,3239258235,CA,True,2,False,California,37.803017,77518,94109,For Sale,1927,6925000,4,"1090 Chestnut Street #2, San Francisco, CA",Condo,-1,1456,1090,https://www.trulia.com/property/3239258235-1090-Chestnut-St-2-San-Francisco-CA-94109,3260,37,-122.42132,1,CONDO,10352208,False,Condo
False,Britton E. Jackson,1,781.8004,Dow Pl,South Beach,San Francisco,3109842310,CA,True,301,False,California,37.784157,77516,94107,Pending,2002,799000,1,"77 Dow Place #301, San Francisco, CA",Condo,-1,1463,77,https://www.trulia.com/property/3109842310-77-Dow-Pl-301-San-Francisco-CA-94107,1022,37,-122.39662,,CONDO,2275329571,False,Condo
False,Janet Schindler,4,0,Lombard St,Telegraph Hill,San Francisco,3243193940,CA,True,,False,California,37.803024,77541,94133,For Sale,1908,3950000,3,"471 Lombard Street, San Francisco, CA",Single-Family Home,-1,1467,471,https://www.trulia.com/property/3243193940-471-Lombard-St-San-Francisco-CA-94133,,37,-122.40914,1,SINGLE-FAMILY HOME,10352208,False,Single-Family Home
False,Stephanie Schmautz,2,492.83154,Post St,Lower Pacific Heights,San Francisco,3254875133,CA,False,308,False,California,37.78636,77518,94109,For Sale,1992,550000,1,"1450 Post Street #308, San Francisco, CA",Condo,-1,1430,1450,https://www.trulia.com/property/3254875133-1450-Post-St-308-San-Francisco-CA-94109,1116,37,-122.425835,,CONDO,323534066,False,Condo
False,Gina Tse,1,0,20th Ave,Central Richmond,San Francisco,3160166911,CA,False,1,False,California,37.779324,77529,94121,Pending,1979,525000,2,"450 20th Avenue #1, San Francisco, CA",Condo,-1,1395,450,https://www.trulia.com/property/3160166911-450-20th-Ave-1-San-Francisco-CA-94121,,37,-122.47897,,CONDO,2275391350,False,Condo
False,Mimi Truong,0,0,150 Waverly Pl,Chinatown,San Francisco,3245853885,CA,False,,False,California,37.79497,77517,94108,For Sale,1907,2500000,,"146 150 Waverly Place, San Francisco, CA",Unspecified,-1,1398,146,https://www.trulia.com/property/3245853885-146-150-Waverly-Pl-San-Francisco-CA-94108,,37,-122.407005,,UNKNOWN,205416624,False,Unspecified
False,Olivia Hsu Decker,9,2054.3176,Scott St,Cow Hollow,San Francisco,1063502961,CA,False,,False,California,37.795902,77531,94123,For Sale,1904,29500000,7,"2820 Scott Street, San Francisco, CA",Single-Family Home,-1,1401,2820,https://www.trulia.com/property/1063502961-2820-Scott-St-San-Francisco-CA-94123,14360,37,-122.43995,3,SINGLE-FAMILY HOME,176925122,False,Single-Family Home
False,Kendra A. Wall,2,0,Kansas St,Potrero Hill,San Francisco,3256639039,CA,False,382,False,California,37.76408,77516,94107,For Sale,,1099000,2,"451 Kansas Street #382, San Francisco, CA",Condo,-1,1453,451,https://www.trulia.com/property/3256639039-451-Kansas-St-382-San-Francisco-CA-94107,,37,-122.40329,,CONDO,11752066,False,Condo
False,Josue Tirado,2,0,Fell St,Hayes Valley,San Francisco,3242970250,CA,False,2,False,California,37.77445,77525,94117,Pending,1906,675000,2,"1118 Fell Street #2, San Francisco, CA",Unspecified,-1,1417,1118,https://www.trulia.com/property/3242970250-1118-Fell-St-2-San-Francisco-CA-94117,,37,-122.4364,,UNKNOWN,205416624,False,Unspecified
False,MJAWilliams,3,0,Steiner St,Hayes Valley,San Francisco,3195173687,CA,False,,False,California,37.770325,77525,94117,For Sale By Owner,1900,2400000,4,"110 Steiner Street, San Francisco, CA",Multi-Family Home,-1,1417,110,https://www.trulia.com/property/3195173687-110-Steiner-St-San-Francisco-CA-94117,,37,-122.43151,,MULTI-FAMILY,519987634,False,Multi-Family Home
False,Susan Robinson,1,0,Key Ave,Bayview,San Francisco,3244286342,CA,False,,False,California,37.718555,77532,94124,For Sale,1912,649000,2,"954 Key Avenue, San Francisco, CA",Single-Family Home,-1,1390,954,https://www.trulia.com/property/3244286342-954-Key-Ave-San-Francisco-CA-94124,,37,-122.39484,0,SINGLE-FAMILY HOME,2275898478,False,Single-Family Home
False,Mark Levinson,4,1099.9722,Ofarrell St,Tenderloin,San Francisco,3001525405,CA,True,2101,False,California,37.78524,77518,94109,For Sale,,3950000,3,"631 Ofarrell Street #2101, San Francisco, CA",Condo,-1,1468,631,https://www.trulia.com/property/3001525405-631-Ofarrell-St-2101-San-Francisco-CA-94109,3591,37,-122.41512,1,CONDO,176412660,False,Condo
False,"Malin Kansal, MBA",2,0,Jessie St,South Beach,San Francisco,3237052379,CA,True,110,False,California,37.789906,77515,94105,Pending,1906,899500,1,"16 Jessie Street #110, San Francisco, CA",Condo,-1,1463,16,https://www.trulia.com/property/3237052379-16-Jessie-St-110-San-Francisco-CA-94105,,37,-122.39896,,CONDO,2274889889,False,Condo
False,Ronald Parks,7,1548.0493,Chestnut St,Marina,San Francisco,1064431519,CA,True,,False,California,37.79967,77531,94123,For Sale,,7539000,5,"2652 Chestnut Street, San Francisco, CA",Single-Family Home,-1,1431,2652,https://www.trulia.com/property/1064431519-2652-Chestnut-St-San-Francisco-CA-94123,4870,37,-122.44708,2,SINGLE-FAMILY HOME,10352208,False,Single-Family Home
False,Patrick Lam- Top #1 Producer,2,791.2167,Funston Ave,Golden Gate Heights,San Francisco,3233606243,CA,False,,False,California,37.751156,77524,94116,For Sale,1948,1099000,4,"1983 Funston Avenue, San Francisco, CA",Single-Family Home,-1,1414,1983,https://www.trulia.com/property/3233606243-1983-Funston-Ave-San-Francisco-CA-94116,1389,37,-122.469604,,SINGLE-FAMILY HOME,205416624,False,Single-Family Home
False,Joanna Rose,2,914.7571,Sacramento St,Nob Hill,San Francisco,3239418969,CA,False,305,False,California,37.79162,77518,94109,For Sale,1992,998000,2,"1776 Sacramento Street #305, San Francisco, CA",Condo,-1,1442,1776,https://www.trulia.com/property/3239418969-1776-Sacramento-St-305-San-Francisco-CA-94109,1091,37,-122.4221,,CONDO,205416624,False,Condo
False,Imbue Real Estate,1,0,Mendell St,Bayview,San Francisco,3246140200,CA,False,,False,California,37.73586,77532,94124,For Sale,,569000,3,"1141 Mendell Street, San Francisco, CA",Single-Family Home,-1,1390,1141,https://www.trulia.com/property/3246140200-1141-Mendell-St-San-Francisco-CA-94124,,37,-122.38892,,SINGLE-FAMILY HOME,11752066,False,Single-Family Home
False,Terrance Choy,1,837.76227,Vienna St,Excelsior,San Francisco,3257259118,CA,False,,False,California,37.72427,77521,94112,For Sale,1900,599000,1,"262 Vienna Street, San Francisco, CA",Single-Family Home,-1,1406,262,https://www.trulia.com/property/3257259118-262-Vienna-St-San-Francisco-CA-94112,715,37,-122.42787,,SINGLE-FAMILY HOME,1164783695,False,Single-Family Home
False,Colleen Cotter Vanguard Properties,2,0,Shipley St,SoMa,San Francisco,3243544602,CA,True,402,False,California,37.77857,77516,94107,For Sale,,955000,2,"236 Shipley Street #402, San Francisco, CA",Condo,-1,1462,236,https://www.trulia.com/property/3243544602-236-Shipley-St-402-San-Francisco-CA-94107,,37,-122.40419,,CONDO,205608772,False,Condo
False,Jane Hopkins,1,1018.22076,3rd St,SoMa,San Francisco,3085822410,CA,False,1105,False,California,37.78318,77516,94107,For Sale,1990,950000,1,"300 3rd Street #1105, San Francisco, CA",Condo,-1,1462,300,https://www.trulia.com/property/3085822410-300-3rd-St-1105-San-Francisco-CA-94107,933,37,-122.399086,,CONDO,205416624,False,Condo
False,Francisco,2,3578.492,Webster St,Pacific Heights,San Francisco,3255060961,CA,True,504,False,California,37.790287,77523,94115,For Sale,,2895000,2,"2121 Webster Street #504, San Francisco, CA",Single-Family Home,-1,1450,2121,https://www.trulia.com/property/3255060961-The-Pacific-2121-Webster-St-504-San-Francisco-CA-94115,809,37,-122.43261,,SINGLE-FAMILY HOME,2275528242,False,Single-Family Home
False,Janice Lee,0,0,Clement St,Central Richmond,San Francisco,3244390629,CA,True,,False,California,37.781437,77529,94121,For Sale,1900,998000,,"3049-3051 Clement Street, San Francisco, CA",Multi-Family Home,-1,1395,3049-3051,https://www.trulia.com/property/3244390629-3049-3051-Clement-St-San-Francisco-CA-94121,,37,-122.49211,,MULTI-FAMILY,288014516,False,Multi-Family Home
False,Gina Tse,2,278.00848,Kiska Rd,Hunters Point,San Francisco,3255587916,CA,False,,False,California,37.730213,77532,94124,For Sale,1996,425909,3,"71 Kiska Road, San Francisco, CA",Condo,-1,1418,71,https://www.trulia.com/property/3255587916-71-Kiska-Rd-San-Francisco-CA-94124,1532,37,-122.37898,,CONDO,2275391350,False,Condo
False,Doris Wong,2,753.4247,29th Ave,Central Richmond,San Francisco,3240628663,CA,True,,False,California,37.78308,77529,94121,For Sale,1908,880000,4,"332 29th Avenue, San Francisco, CA",Single-Family Home,-1,1395,332,https://www.trulia.com/property/3240628663-332-29th-Ave-San-Francisco-CA-94121,1168,37,-122.488914,0,SINGLE-FAMILY HOME,176412660,False,Single-Family Home
False,KJ Kohlmyer,2,0,Alvarado St,Noe Valley,San Francisco,3086082086,CA,True,,False,California,37.753105,77522,94114,Pending,1900,2445000,5,"869 Alvarado Street, San Francisco, CA",Single-Family Home,-1,1443,869,https://www.trulia.com/property/3086082086-869-Alvarado-St-San-Francisco-CA-94114,,37,-122.4401,,SINGLE-FAMILY HOME,2275329571,False,Single-Family Home
False,Loring Racine,2,1225.4802,Pine St,Civic Center,San Francisco,3255200151,CA,True,E402,False,California,37.789593,77518,94109,For Sale,,1212000,2,"1688 Pine Street #E402, San Francisco, CA",Condo,-1,1399,1688,https://www.trulia.com/property/3255200151-Rockwell-1688-Pine-St-E402-San-Francisco-CA-94109,989,37,-122.42295,,CONDO,2275531641,False,Condo
False,Anna Lew,0,0,La Playa St,Outer Sunset,San Francisco,3255864211,CA,True,,False,California,37.760715,77530,94122,Pending,,1649000,,"1380 La Playa Street, San Francisco, CA",Multi-Family Home,-1,1449,1380,https://www.trulia.com/property/3255864211-1380-La-Playa-St-San-Francisco-CA-94122,,37,-122.50884,,MULTI-FAMILY,288014516,False,Multi-Family Home
False,Allyn Terpstra,0,800,Anza St,Central Richmond,San Francisco,3233430453,CA,True,,False,California,37.777843,77529,94121,For Sale,1911,1400000,3,"3535-3537 Anza Street, San Francisco, CA",Multi-Family Home,-1,1395,3535-3537,https://www.trulia.com/property/3233430453-3535-3537-Anza-St-San-Francisco-CA-94121,1750,37,-122.4863,0,MULTI-FAMILY,2275660495,False,Multi-Family Home
False,Loring Racine,1,1267.2064,Pine St,Civic Center,San Francisco,3242243183,CA,True,W710,False,California,37.789593,77518,94109,For Sale,,939000,1,"1688 Pine Street #W710, San Francisco, CA",Condo,-1,1399,1688,https://www.trulia.com/property/3242243183-Rockwell-1688-Pine-St-W710-San-Francisco-CA-94109,741,37,-122.42295,,CONDO,2275531641,False,Condo
False,Loring Racine,1,1370.1299,Pine St,Civic Center,San Francisco,3255201774,CA,True,E1110,False,California,37.789593,77518,94109,For Sale,,844000,1,"1688 Pine Street #E1110, San Francisco, CA",Condo,-1,1399,1688,https://www.trulia.com/property/3255201774-Rockwell-1688-Pine-St-E1110-San-Francisco-CA-94109,616,37,-122.42295,,CONDO,2275531641,False,Condo
False,72 Townsend,1,1136.8422,Townsend St,South Beach,San Francisco,3256403754,CA,True,308,False,California,37.781387,77516,94107,For Sale,,1080000,1,"72 Townsend Street #308, San Francisco, CA",Apt/Condo/Twnhm,-1,1463,72,https://www.trulia.com/property/3256403754-72-Townsend-72-Townsend-St-308-San-Francisco-CA-94107,950,37,-122.39035,1,APARTMENT|CONDO|TOWNHOUSE,2274379004,False,Apt/Condo/Twnhm
False,Gina Tse,0,0,Rebecca Ln,Hunters Point,San Francisco,3230600300,CA,False,,False,California,37.737717,77532,94124,Pending,1992,272070,2,"32 Rebecca Lane, San Francisco, CA",Single-Family Home,-1,1418,32,https://www.trulia.com/property/3230600300-32-Rebecca-Ln-San-Francisco-CA-94124,,37,-122.38253,0,SINGLE-FAMILY HOME,2275391350,False,Single-Family Home
